Address Count,Avg Gas Price,Block Difficulty,Block Size,Block Time,Unique Daily Active Eth Address Total Count,Unique Daily Active Eth Address Receive Count,Unique Daily Active Eth Address Sent Count,Gas Limit,Gas Used,Uncles,Network Hash,Verified Contracts,Network Utilization,No. of ERC20 Token Transfers,Transaction Fee,Tx Growth,Supply,MarketCap,Price,weekday,day,Next Price
103101379,35078209646.0,2341.417,33612,13.04,384846,323988,198990,11910675,73730203640.0,418,188072.1358,51,0.95,535941,2.42e+21,997731,111542546.0,25095.957430000002,224.99,0,6,227.86
103231833,39552762105.0,2397.435,34827,13.27,445326,377156,212832,11750394,71375635583.0,453,189963.4223,95,0.9513,559913,2.7e+21,1056189,111556089.1,25419.17046,227.86,1,0,225.58
103355396,52294541588.0,2358.195,34511,13.13,424414,346557,239677,11943192,73318387064.0,454,189228.7371,121,0.9485,570953,3.61e+21,1111318,111569801.5,25167.91582,225.58,1,1,231.05
103485373,47358992980.0,2337.925,35255,13.29,411699,336182,235283,11665708,71176581831.0,448,185545.71,107,0.9540000000000001,568406,3.22e+21,1044438,111583364.5,25781.33636,231.05,1,2,226.49
103648645,42603951322.0,2358.3160000000003,36414,13.22,406711,334668,225451,11861903,72107146226.0,406,186918.4078,102,0.9446,596188,2.91e+21,1039119,111596929.8,25275.58864,226.49,1,3,225.15
103791471,44742407160.0,2382.837,35935,13.12,388347,317932,222472,11708464,71788223874.0,429,190406.3447,68,0.9484,590844,3.02e+21,1022098,111610595.7,25129.12561,225.15,1,4,229.34
103962056,33268484751.0,2408.139,32081,13.19,384319,318908,198786,11897229,72784835528.0,406,190449.2609,79,0.9536,544421,2.25e+21,946287,111624131.0,25599.87821,229.34,0,5,228.03
104201996,31655035139.0,2377.38,29736,13.14,344150,278599,190341,11766025,72950841323.0,373,188952.1425,73,0.9551,492667,2.1e+21,880075,111637743.6,25456.75467,228.03,0,6,241.76
104367766,40437764877.0,2389.479,34649,13.13,382756,307643,226874,11717902,71920102702.0,423,190273.3022,100,0.9504,586049,2.72e+21,1020012,111651366.8,26992.834430000003,241.76,1,0,239.35
104545360,40907231924.0,2349.911,35739,13.11,406188,332866,232298,11847029,73031480121.0,425,188128.8811,88,0.9505,594732,2.77e+21,1064506,111665058.8,26727.03183,239.35,1,1,247.11
104688452,52093643866.0,2428.375,36696,13.06,406388,326817,245164,11698675,72958739417.0,412,194438.6022,86,0.9577,629970,3.6e+21,1092210,111678752.1,27596.93643,247.11,1,2,242.08
104831760,47477907527.0,2403.29,36306,13.16,404057,327312,239570,11894129,72763009946.0,451,191400.8872,101,0.9524,613391,3.26e+21,1070343,111692366.8,27038.48815,242.08,1,3,241.21
105011595,38637254876.0,2391.924,33660,13.26,385148,313725,226656,11837007,72210167258.0,405,188557.7734,87,0.9537,573716,2.56e+21,1034806,111705862.3,26944.571060000002,241.21,1,4,239.25
105224148,33735159452.0,2396.7329999999997,31408,13.08,391142,320248,212623,11722436,72943190236.0,406,192487.6551,74,0.9534,528691,2.25e+21,982930,111719612.2,26728.91722,239.25,0,5,242.84
105447888,32085351933.0,2423.9429999999998,33339,13.13,372090,302386,208949,11892084,73073815745.0,410,193606.8197,70,0.9475,559093,2.11e+21,997960,111733282.6,27133.31035,242.84,0,6,239.53
105588503,50960828747.0,2444.765,38813,13.1,422083,340610,256923,11960544,73850785774.0,405,195185.0935,81,0.9517,659918,3.6e+21,1151834,111746955.4,26766.74823,239.53,1,0,240.44
105739361,44351239353.0,2408.928,35595,13.24,418471,332054,258664,11937483,72909067421.0,436,190762.5661,107,0.9540000000000001,627006,2.99e+21,1098661,111760503.4,26871.695439999996,240.44,1,1,238.42
105858345,51587477037.0,2384.779,36339,13.16,436128,356002,247977,11955157,73788176889.0,424,190147.5158,61,0.9551,571263,3.59e+21,1111360,111774151.9,26649.1933,238.42,1,2,233.61
105970267,55735259161.0,2416.896,34885,13.27,394000,316742,249336,11930537,72500484619.0,402,190666.2482,86,0.9477,543190,3.87e+21,1068620,111787661.5,26114.71561,233.61,1,3,232.77
106079399,58219936374.0,2361.18,35469,13.18,385733,313378,244623,11812362,72007685336.0,380,186762.8145,107,0.9447,582189,3.97e+21,1078101,111801208.8,26023.96737,232.77,1,4,235.84
106182011,50656559485.0,2402.132,37273,13.05,362714,291192,222550,11944837,74033402643.0,411,192865.5901,46,0.9503,602926,3.64e+21,1071509,111814951.0,26370.43804,235.84,0,5,239.22
106276743,54609003475.0,2424.578,39012,13.2,375637,306577,211743,11899546,73510728068.0,385,191833.4859,63,0.958,633438,3.94e+21,1082448,111828502.5,26751.614380000003,239.22,0,6,236.16
106378980,70536742504.0,2362.944,38791,13.23,413162,332084,241703,11902209,72789157337.0,435,187914.2271,95,0.9511,673343,5.08e+21,1143700,111842107.2,26412.63204,236.16,1,0,245.87
106487144,75884344678.0,2302.394,38915,13.27,377815,294927,245359,11868511,72751379169.0,472,182592.6446,72,0.9606,660325,5.33e+21,1120095,111855660.7,27501.9513,245.87,1,1,264.32
106591986,72342074874.0,2277.415,39086,13.16,397424,314727,247018,11943131,74015587006.0,395,180690.7122,86,0.9596,652397,5.19e+21,1138040,111869239.7,29569.277430000002,264.32,1,2,275.65
106712725,81533077820.0,2360.073,38977,12.98,414992,324451,264147,11930028,74677796733.0,428,189843.8271,92,0.9601,646703,5.99e+21,1147143,111883006.7,30840.55078,275.65,1,3,279.6
106824729,76416250014.0,2452.14,40054,13.03,392813,307539,249821,12023349,75049970554.0,397,195802.2415,94,0.9599,670674,5.62e+21,1146282,111896680.7,31286.31193,279.6,1,4,305.67
106940646,82224184318.0,2383.629,43155,13.37,414293,327797,254128,12430463,76179056080.0,422,186965.8875,56,0.9647,677550,6.15e+21,1175506,111910095.3,34207.55884,305.67,0,5,311.47
107084418,72868554221.0,2431.6279999999997,38987,13.05,415912,327085,256625,12474260,78306549441.0,426,194586.5201,63,0.9675,650173,5.49e+21,1137893,111923790.7,34860.9031,311.47,0,6,322.39
107214053,96651241529.0,2450.504,42468,13.15,452901,349959,295493,12476026,77447071989.0,419,194650.5431,108,0.9634,708791,7.41e+21,1261456,111937380.2,36087.491989999995,322.39,1,0,317.47
107372973,71667637214.0,2511.147,40420,13.06,484572,388301,290967,12476712,78112767375.0,425,200572.0905,109,0.9668,677661,5.39e+21,1222353,111951044.2,35541.09801,317.47,1,1,318.27
107500768,74335028131.0,2533.984,40069,13.07,412271,324071,257205,12475407,78178695620.0,362,201604.2163,93,0.9623,668519,5.62e+21,1163851,111964683.3,35634.99977,318.27,1,2,335.25
107631246,71596140466.0,2495.8720000000003,40034,13.27,417721,335018,257820,12471353,76393925734.0,414,196434.3489,108,0.9592,693366,5.26e+21,1164479,111978163.7,37540.67939,335.25,1,3,346.81
107777110,78904447180.0,2394.726,41294,13.02,424884,336913,266482,12479174,77859908512.0,414,191051.4298,145,0.963,726870,5.92e+21,1218838,111991817.1,38839.88209,346.81,1,4,387.41
107953990,63846952921.0,2438.661,39194,13.06,444440,355871,261917,12476644,78103433534.0,397,195149.3351,108,0.9605,704662,4.79e+21,1171566,112005523.7,43392.05992,387.41,0,5,371.93
108164925,79704212228.0,2515.0789999999997,38262,13.07,429791,337038,266891,12478026,77676603717.0,406,200624.1553,98,0.9598,654478,5.87e+21,1125886,112019181.0,41663.294,371.93,0,6,386.1
108339298,69980285209.0,2428.3379999999997,39135,13.09,447624,352199,272133,12463898,77368571564.0,422,193873.5688,130,0.9586,701438,5.24e+21,1176793,112032850.7,43255.88364,386.1,1,0,389.79
108535186,59805862058.0,2463.09,38779,13.16,457094,364565,268721,12478270,76773617744.0,439,195108.6717,128,0.9606,676166,4.36e+21,1164208,112046396.1,43674.56473,389.79,1,1,401.12
108727520,55170121710.0,2453.223,39224,13.16,461384,367159,275896,12481144,77380401083.0,389,194383.8445,145,0.9602,683130,4.07e+21,1182699,112059968.9,44949.49473,401.12,1,2,395.07
108890473,60216328698.0,2452.908,40071,13.02,465284,376641,274317,12474671,77511522141.0,432,197226.264,167,0.9538,687868,4.47e+21,1215885,112073728.9,44276.96808,395.07,1,3,379.57
109043924,75118872696.0,2517.386,41244,13.03,441552,351170,283022,12469658,77596467503.0,394,200371.09100000001,96,0.9599,738711,5.69e+21,1249695,112087358.8,42544.99877,379.57,1,4,397.56
109184121,68308662136.0,2543.811,40882,13.17,417797,338630,247085,12468529,76823830153.0,378,201237.8237,68,0.9542,717674,5.15e+21,1182406,112100917.2,44566.840619999995,397.56,0,5,390.28
109319881,77549796325.0,2592.107,42761,13.04,391435,312459,245456,12468830,78460962723.0,357,206618.5654,62,0.9636,772604,6.08e+21,1229151,112114588.2,43756.08149,390.28,0,6,395.84
